Dates,MOV_AVG_200D,RSI_14D,MOV_AVG_50D,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,VOLATILITY_30D,BETA_ADJ_OVERRIDABLE,PX_HIGH_LOW_DIFFERENCE
4/30/20,3005.8,57.87,2769.37,2912.43,2930.91,2930.91,2892.47,1.06E+09,52.74,0.96,38.44
5/1/20,3005.03,52.53,2758.52,2830.71,2869.09,2869.09,2821.61,6.58E+08,51.52,0.96,47.48
5/4/20,3004.27,53.22,2748.62,2842.74,2815.01,2844.24,2797.85,6.51E+08,50.26,0.96,46.39
5/5/20,3003.73,54.72,2741.47,2868.44,2868.88,2898.23,2863.55,6.13E+08,43.46,0.96,34.68
5/6/20,3003.05,53.28,2735.88,2848.42,2883.14,2891.11,2847.65,5.97E+08,43.58,0.96,43.46
5/7/20,3002.42,55.35,2731.17,2881.19,2878.26,2901.92,2876.48,6.18E+08,40.09,0.96,25.44
5/8/20,3001.98,58.29,2730.19,2929.8,2908.83,2932.16,2902.88,5.67E+08,38.55,0.96,29.28
5/11/20,3001.61,58.32,2729.72,2930.32,2915.46,2944.25,2903.44,5.96E+08,37.57,0.96,40.81
5/12/20,3000.83,53.28,2725.31,2870.12,2939.5,2945.82,2869.59,5.95E+08,37.82,0.96,76.23
5/13/20,2999.83,49.45,2721.65,2820,2865.86,2874.14,2793.15,7.61E+08,35.35,0.96,80.99
5/14/20,2999.02,51.87,2716.09,2852.5,2794.54,2852.8,2766.64,7.07E+08,34.98,0.96,86.16
5/15/20,2998.44,52.71,2712.89,2863.7,2829.95,2865.01,2816.78,1.02E+09,34.45,0.96,48.23
5/18/20,2998.44,58.92,2712.52,2953.91,2913.86,2968.09,2913.86,8.01E+08,29.6,0.96,54.23
5/19/20,2998.39,56.19,2716.05,2922.94,2948.59,2964.21,2922.35,5.81E+08,29.87,0.96,41.86
5/20/20,2999.03,59.38,2717.83,2971.61,2953.63,2980.29,2953.63,5.90E+08,28.68,0.96,26.66
5/21/20,2999.36,57.25,2721.98,2948.51,2969.95,2978.5,2938.57,5.86E+08,28.61,0.96,39.93
5/22/20,2999.72,57.74,2731.47,2955.45,2948.05,2956.76,2933.59,4.52E+08,28.36,0.96,23.17
5/26/20,2999.99,60.3,2737.09,2991.77,3004.08,3021.72,2988.17,7.58E+08,27.22,0.96,33.55
5/27/20,3000.58,63.24,2750.09,3036.13,3015.65,3036.25,2969.75,7.40E+08,26.43,0.96,66.5
5/28/20,3001.31,62.52,2760.1,3029.73,3046.61,3068.67,3023.4,6.92E+08,26.46,0.96,45.27
5/29/20,3001.9,63.54,2773.02,3044.31,3025.17,3049.17,2998.61,1.61E+09,25.43,0.96,50.56
6/1/20,3002.97,64.35,2785.95,3055.73,3038.78,3062.18,3031.54,5.39E+08,24.66,0.96,30.64
6/2/20,3004.14,66.14,2801.47,3080.82,3064.78,3081.07,3051.64,6.39E+08,22.35,0.96,29.43
6/3/20,3005.31,68.95,2819.18,3122.87,3098.9,3130.94,3098.9,6.64E+08,21.81,0.96,32.04
6/4/20,3006.25,67.44,2832.48,3112.35,3111.56,3128.91,3090.41,7.85E+08,21.87,0.96,38.5
6/5/20,3007.72,72.48,2846.85,3193.93,3163.84,3211.72,3163.84,1.02E+09,22.68,0.96,47.88
6/8/20,3009.26,74.48,2858.89,3232.39,3199.92,3233.13,3196,8.05E+08,22.58,0.96,37.13
6/9/20,3010.68,70.84,2872.21,3207.18,3213.32,3222.71,3193.11,7.13E+08,22.69,0.96,29.6
6/10/20,3012.4,68.41,2883.48,3190.14,3213.42,3223.27,3181.49,7.71E+08,21.75,0.96,41.78
6/11/20,3013.01,48.58,2891.83,3002.1,3123.53,3123.53,2999.49,9.47E+08,28.75,0.95,124.04
6/12/20,3013.87,51.72,2903.24,3041.31,3071.04,3088.42,2984.47,8.01E+08,27.45,0.95,103.95
6/15/20,3014.77,53.69,2914.04,3066.59,2993.76,3079.76,2965.66,7.86E+08,27.5,0.95,114.1
6/16/20,3015.77,57.93,2926.76,3124.74,3131,3153.45,3076.06,8.08E+08,27.86,0.95,77.39
6/17/20,3016.7,56.84,2935.75,3113.49,3136.13,3141.16,3108.03,6.45E+08,27.77,0.95,33.13
6/18/20,3017.75,56.99,2944.87,3115.34,3101.64,3120,3093.51,6.46E+08,27.65,0.95,26.49
6/19/20,3018.55,55.12,2951.83,3097.74,3140.29,3155.53,3083.11,2.26E+09,27.41,0.95,72.42
6/22/20,3019.26,56.86,2958.39,3117.86,3094.42,3120.92,3079.39,7.09E+08,27.44,0.95,41.53
6/23/20,3020.02,58.03,2965.78,3131.29,3138.7,3154.9,3127.12,7.08E+08,26.51,0.95,27.78
6/24/20,3020.38,49.34,2969.87,3050.33,3114.4,3115.01,3032.13,7.89E+08,27.24,0.95,82.88
6/25/20,3020.9,52.5,2975.88,3083.76,3046.6,3086.25,3024.01,6.61E+08,27.22,0.95,62.24
6/26/20,3020.94,45.65,2980.07,3009.05,3073.2,3073.73,3004.63,1.54E+09,28.41,0.95,69.1
6/29/20,3021.16,49.82,2983.64,3053.24,3018.59,3053.89,2999.74,6.13E+08,27.24,0.95,54.15
6/30/20,3021.63,53.88,2989.18,3100.29,3050.2,3111.51,3047.83,8.03E+08,27.31,0.95,63.68
7/1/20,3022.22,55.18,2996.77,3115.86,3105.92,3128.44,3101.17,6.11E+08,26.96,0.95,27.27
7/2/20,3022.84,56.37,3003.38,3130.01,3143.64,3165.81,3124.52,5.88E+08,26.81,0.95,41.29
7/6/20,3023.7,60.38,3011.02,3179.72,3155.29,3182.59,3155.29,6.20E+08,27.12,0.95,27.3
7/7/20,3024.39,56.51,3017.19,3145.32,3166.44,3184.15,3142.93,5.75E+08,27.23,0.95,41.22
7/8/20,3025.28,58.56,3023.02,3169.94,3153.07,3171.8,3136.53,5.93E+08,27.01,0.95,35.27
7/9/20,3026.09,56.48,3028.79,3152.05,3176.17,3179.78,3115.7,6.18E+08,27.07,0.95,64.08
7/10/20,3027.18,59.34,3033.7,3185.04,3152.47,3186.82,3136.22,5.52E+08,27.19,0.95,50.6
7/13/20,3028.03,55.77,3038.56,3155.22,3205.08,3235.32,3149.43,6.70E+08,27.38,0.95,85.89
7/14/20,3029.13,59.5,3045.9,3197.52,3141.11,3200.95,3127.66,6.42E+08,27.54,0.95,73.29
7/15/20,3030.45,61.87,3053.57,3226.56,3225.98,3238.28,3200.76,6.62E+08,27.39,0.95,37.52
7/16/20,3031.65,60.43,3060.52,3215.57,3208.36,3220.39,3198.59,5.16E+08,27.39,0.95,21.8
7/17/20,3033.07,61.24,3068.04,3224.73,3224.21,3233.52,3205.65,6.13E+08,26.3,0.95,27.87
7/20/20,3034.89,63.62,3075.45,3251.84,3224.29,3258.61,3215.16,5.43E+08,26.18,0.95,43.45
7/21/20,3036.62,64.1,3082,3257.3,3268.52,3277.29,3247.77,5.94E+08,26.06,0.95,29.52
7/22/20,3038.24,65.76,3088.92,3276.02,3254.86,3279.32,3253.1,5.50E+08,26.04,0.95,26.22
7/23/20,3039.73,59.38,3096.23,3235.66,3271.64,3279.99,3222.66,6.29E+08,18.27,0.95,57.33
7/24/20,3041.34,56.45,3104.14,3215.63,3218.58,3227.26,3200.05,5.73E+08,18.16,0.95,27.21
7/27/20,3042.94,59.03,3111.88,3239.41,3219.84,3241.43,3214.25,5.55E+08,18.13,0.95,27.18
7/28/20,3044.34,55.89,3118.97,3218.44,3234.27,3243.72,3216.17,4.85E+08,17.52,0.95,27.55
7/29/20,3045.78,60.24,3125.07,3258.44,3227.22,3264.74,3227.22,5.59E+08,17.77,0.95,37.52
7/30/20,3047.18,58.35,3131.53,3246.22,3231.76,3250.92,3204.13,5.45E+08,17.84,0.95,46.79
7/31/20,3048.56,61.03,3137.52,3271.12,3270.45,3272.17,3220.26,9.47E+08,17.8,0.95,51.91
8/3/20,3050.09,63.43,3144.44,3294.61,3288.26,3302.73,3284.53,5.87E+08,17.82,0.95,18.2
8/4/20,3051.63,64.62,3151.46,3306.51,3289.92,3306.84,3286.37,5.52E+08,17.81,0.95,20.47
8/5/20,3053.34,66.7,3158.18,3327.77,3317.37,3330.77,3317.37,5.71E+08,15.57,0.95,13.4
8/6/20,3055.05,68.7,3164.45,3349.16,3323.17,3351.03,3318.14,5.39E+08,15.42,0.95,32.89
8/7/20,3056.82,68.9,3170.88,3351.28,3340.05,3352.54,3328.72,5.30E+08,12.9,0.95,23.82
8/10/20,3058.6,69.79,3177.2,3360.47,3356.04,3363.29,3335.44,5.96E+08,12.46,0.95,27.85
8/11/20,3060.22,64,3182.76,3333.69,3370.34,3381.01,3326.44,6.54E+08,12.33,0.95,54.57
8/12/20,3062.01,68.85,3188.75,3380.35,3355.46,3387.89,3355.46,5.33E+08,12.78,0.95,32.43
8/13/20,3063.68,67.4,3193.76,3373.43,3372.95,3387.24,3363.35,4.72E+08,12.85,0.95,23.89
8/14/20,3065.36,67.27,3198.97,3372.85,3368.66,3378.51,3361.64,4.30E+08,12.2,0.95,16.87
8/17/20,3067.04,68.29,3202.73,3381.99,3380.86,3387.59,3379.22,4.90E+08,11.52,0.95,8.37
8/18/20,3068.8,69.18,3205.88,3389.78,3387.04,3395.06,3370.15,4.54E+08,11.4,0.95,24.91
8/19/20,3070.34,65.42,3209.23,3374.85,3392.51,3399.54,3369.66,5.03E+08,11.33,0.95,29.88
8/20/20,3071.87,66.81,3213.14,3385.51,3360.48,3390.8,3354.69,4.61E+08,11.05,0.95,36.11
8/21/20,3073.49,68.3,3221.04,3397.16,3386.01,3399.96,3379.31,5.72E+08,10.47,0.95,20.65
8/24/20,3075.26,72.25,3228.84,3431.28,3418.09,3432.09,3413.13,5.54E+08,10.19,0.95,18.96
8/25/20,3077.05,73.53,3236.38,3443.62,3435.95,3444.21,3425.84,4.60E+08,9.99,0.95,18.37
8/26/20,3078.98,76.81,3243.46,3478.73,3449.97,3481.07,3444.15,4.84E+08,10.1,0.95,36.92
8/27/20,3080.97,77.31,3250.88,3484.55,3485.14,3501.38,3468.35,5.34E+08,10.11,0.95,33.03
8/28/20,3083.05,79.26,3258.74,3508.01,3494.69,3509.23,3484.32,5.26E+08,10.03,0.95,24.91
8/31/20,3085.08,76.93,3266.79,3500.31,3509.73,3514.77,3493.25,7.65E+08,10.13,0.95,21.52
9/1/20,3087.23,79.19,3274.96,3526.65,3507.44,3528.03,3494.6,5.58E+08,10.2,0.95,33.43
9/2/20,3089.53,82.9,3283.95,3580.84,3543.76,3588.11,3535.23,6.55E+08,9.79,0.95,52.88
9/3/20,3091.2,57.34,3292.05,3455.06,3564.74,3564.85,3427.41,8.21E+08,15.08,0.95,137.44
9/4/20,3092.73,53.38,3298.91,3426.96,3453.6,3479.15,3349.63,7.95E+08,15.33,0.95,129.52
9/8/20,3093.85,42.64,3305.37,3331.84,3371.88,3379.97,3329.27,8.39E+08,17.63,0.95,50.7
9/9/20,3095.32,50.24,3312.28,3398.96,3369.82,3424.77,3366.84,6.77E+08,18.21,0.95,57.93
9/10/20,3096.47,44.58,3317.06,3339.19,3412.56,3425.55,3329.25,6.59E+08,19.05,0.95,96.3
9/11/20,3097.51,44.78,3321.56,3340.97,3352.7,3368.95,3310.47,6.14E+08,18.94,0.95,58.48
9/14/20,3098.72,49.47,3326.63,3383.54,3363.56,3402.93,3363.56,6.26E+08,19.18,0.95,39.37
9/15/20,3099.96,51.32,3331.06,3401.2,3407.73,3419.48,3389.25,6.02E+08,19.21,0.95,30.23
9/16/20,3101.18,49.58,3335.87,3385.49,3411.23,3428.92,3384.45,7.64E+08,19.2,0.95,44.47
9/17/20,3102.4,46.51,3339.61,3357.01,3346.86,3375.17,3328.82,7.75E+08,19.3,0.95,46.35
9/18/20,3103.53,42.75,3342.96,3319.47,3357.38,3362.27,3292.4,1.87E+09,19.59,0.95,69.87
9/21/20,3104.37,39.25,3344.88,3281.06,3285.57,3285.57,3229.1,8.64E+08,19.85,0.95,56.47
9/22/20,3105.36,43.7,3348.08,3315.57,3295.75,3320.31,3270.95,6.63E+08,20,0.95,49.36
9/23/20,3105.82,37.04,3348.87,3236.92,3320.11,3323.35,3232.57,6.84E+08,20.73,0.95,90.78
9/24/20,3106.37,38.28,3349.27,3246.59,3226.14,3278.7,3209.45,5.97E+08,20.77,0.95,69.25
9/25/20,3107.2,44.62,3350.93,3298.46,3236.66,3306.88,3228.44,5.45E+08,21.4,0.95,78.44
9/28/20,3108.25,50.25,3353.47,3351.6,3333.9,3360.74,3332.91,5.93E+08,21.96,0.95,27.83
9/29/20,3109.08,48.63,3355.14,3335.47,3350.92,3357.92,3327.54,4.56E+08,21.99,0.95,30.38
9/30/20,3110.05,51.5,3357.25,3363,3341.21,3393.56,3340.47,7.76E+08,22.11,0.95,53.09
10/1/20,3111,53.32,3359.35,3380.8,3385.87,3397.18,3361.39,5.88E+08,22.15,0.95,35.79
10/2/20,3111.78,49.68,3361.61,3348.44,3338.94,3369.1,3323.69,5.86E+08,22.3,0.96,45.41
10/5/20,3112.87,55.73,3365.47,3408.63,3367.27,3409.57,3367.27,5.51E+08,22.76,0.96,42.3
10/6/20,3113.65,50.54,3367.9,3360.95,3408.74,3431.56,3354.54,6.22E+08,23.1,0.96,77.02
10/7/20,3114.64,55.96,3371.92,3419.45,3384.56,3426.26,3384.56,5.37E+08,23.51,0.96,41.7
10/8/20,3115.75,58.27,3375.68,3446.83,3434.28,3447.28,3428.15,5.12E+08,23.64,0.96,19.13
10/9/20,3117.02,60.71,3380.3,3477.13,3459.67,3482.34,3458.07,5.66E+08,23.7,0.96,24.27
10/12/20,3118.49,64.9,3385.56,3534.22,3500.02,3549.85,3499.61,5.83E+08,24.21,0.95,50.24
10/13/20,3119.85,62.12,3389.91,3511.93,3534.01,3534.01,3500.86,5.50E+08,24.18,0.95,33.15
10/14/20,3121.19,59.26,3393.55,3488.67,3515.47,3527.94,3480.55,5.12E+08,23.77,0.95,47.39
10/15/20,3122.45,58.6,3396.67,3483.34,3453.72,3489.08,3440.89,4.91E+08,21.18,0.95,48.19
10/16/20,3123.58,58.64,3399.36,3483.81,3493.5,3515.76,3480.45,6.12E+08,21.02,0.95,35.31
10/19/20,3124.54,51.51,3400.87,3426.92,3493.66,3502.42,3419.93,5.75E+08,19.79,0.95,82.49
10/20/20,3125.52,53.25,3402.52,3443.12,3439.38,3476.93,3435.65,4.92E+08,18.94,0.95,41.28
10/21/20,3126.52,52.31,3404.56,3435.56,3439.91,3464.86,3433.06,5.17E+08,18.11,0.95,31.8
10/22/20,3127.52,54.38,3406.02,3453.49,3438.5,3460.53,3415.34,5.50E+08,18.15,0.95,45.19
10/23/20,3128.47,55.75,3407.86,3465.39,3464.9,3466.46,3440.45,4.92E+08,17.81,0.95,26.01
10/26/20,3129.15,47.43,3408.43,3400.97,3441.42,3441.42,3364.86,5.88E+08,18.69,0.95,76.56
10/27/20,3129.66,46.24,3408.6,3390.68,3403.15,3409.51,3388.71,5.59E+08,18.66,0.95,20.8
10/28/20,3129.6,35.21,3406.22,3271.03,3342.48,3342.48,3268.89,7.74E+08,21.43,0.95,73.59
10/29/20,3129.71,40.23,3404.93,3310.11,3277.17,3341.05,3259.82,6.60E+08,21.51,0.95,81.23
10/30/20,3129.47,37.05,3402.62,3269.96,3293.59,3304.93,3233.94,8.45E+08,21.54,0.95,70.99
11/2/20,3129.37,42,3400.88,3310.24,3296.2,3330.14,3279.74,6.38E+08,21.63,0.95,50.4
11/3/20,3129.62,48.38,3399.64,3369.16,3336.25,3389.49,3336.25,5.77E+08,20.93,0.95,53.24
11/4/20,3130.23,55.1,3399.63,3443.44,3406.46,3486.25,3405.17,7.35E+08,21.8,0.95,81.08
11/5/20,3131.15,60.13,3400.27,3510.45,3485.74,3529.05,3485.74,6.11E+08,22.03,0.95,43.31
11/6/20,3132.22,60.03,3400.77,3509.44,3508.34,3521.58,3484.34,5.38E+08,21.61,0.95,37.24
11/9/20,3133.75,62.97,3401.62,3550.5,3583.04,3645.99,3547.48,1.19E+09,21.72,0.95,98.51
11/10/20,3135.1,62.37,3402.52,3545.53,3543.26,3557.22,3511.91,8.41E+08,21.66,0.95,45.31
11/11/20,3136.6,64.37,3403.44,3572.66,3563.22,3581.16,3557,6.05E+08,21.71,0.95,24.16
11/12/20,3137.86,59.88,3402.56,3537.01,3562.67,3569.02,3518.58,5.91E+08,21.73,0.95,50.44
11/13/20,3139.66,63.57,3405.17,3585.15,3552.57,3593.66,3552.57,5.34E+08,21.47,0.95,41.09
11/16/20,3141.55,66.46,3409.17,3626.91,3600.16,3628.51,3600.16,7.24E+08,21.09,0.95,28.35
11/17/20,3143.11,64.18,3414.72,3609.53,3610.31,3623.11,3588.68,6.05E+08,20.7,0.95,34.43
11/18/20,3144.28,58.95,3418.1,3567.79,3612.09,3619.09,3567.33,6.29E+08,20.99,0.95,51.76
11/19/20,3145.46,60.13,3422.95,3581.87,3559.41,3585.22,3543.84,5.78E+08,20.88,0.95,41.38
11/20/20,3146.61,57.08,3427.28,3557.54,3579.31,3581.23,3556.85,6.34E+08,20.45,0.95,24.38
11/23/20,3147.73,58.93,3431.16,3577.59,3566.82,3589.81,3552.77,6.06E+08,20.41,0.95,37.04
11/24/20,3149.12,63.78,3435.85,3635.41,3594.52,3642.31,3594.52,7.56E+08,20.79,0.95,47.79
11/25/20,3150.37,62.98,3440.73,3629.65,3635.5,3635.5,3617.76,5.65E+08,20.79,0.95,17.74
11/27/20,3151.7,63.72,3446.36,3638.35,3638.55,3644.31,3629.33,2.94E+08,20.78,0.95,14.98
11/30/20,3152.9,61.19,3452.4,3621.63,3634.18,3634.18,3594.39,1.34E+09,20.13,0.95,39.79
12/1/20,3154.36,64.86,3460.03,3662.45,3645.87,3678.45,3645.87,6.40E+08,20.3,0.95,32.58
12/2/20,3155.78,65.42,3467.1,3669.01,3653.78,3670.96,3644.84,6.02E+08,20.26,0.95,26.12
12/3/20,3157.25,65.03,3475.69,3666.72,3668.28,3682.73,3657.17,6.15E+08,20.26,0.95,25.56
12/4/20,3159.05,67.96,3484.74,3699.12,3670.94,3699.2,3670.94,5.99E+08,20.35,0.95,28.26
12/7/20,3161.38,66.63,3492.61,3691.96,3694.73,3697.41,3678.88,5.84E+08,19.34,0.95,18.53
12/8/20,3164.25,67.61,3499.63,3702.25,3683.05,3708.45,3678.83,5.48E+08,19.25,0.95,29.62
12/9/20,3167.03,62,3506.37,3672.82,3705.98,3712.39,3660.54,6.98E+08,15.44,0.95,51.85
12/10/20,3170.48,61.12,3512.47,3668.1,3659.13,3678.49,3645.18,6.24E+08,15.32,0.95,33.31
12/11/20,3174.03,60.22,3518.13,3663.46,3656.08,3665.91,3633.4,5.69E+08,14.61,0.95,32.51
12/14/20,3176.81,57.1,3524.11,3647.49,3675.27,3697.61,3645.84,7.02E+08,14.58,0.95,51.77
12/15/20,3180.27,63.17,3529.83,3694.62,3666.41,3695.29,3659.62,6.32E+08,14.21,0.95,35.67
12/16/20,3183.13,63.93,3536.63,3701.17,3696.25,3711.27,3688.57,6.26E+08,12.98,0.95,22.7
12/17/20,3186.62,66.37,3542.69,3722.48,3713.65,3725.12,3710.87,6.02E+08,11.95,0.95,14.25
12/18/20,3190.3,63.53,3547.94,3709.41,3722.39,3726.7,3685.84,2.13E+09,12.05,0.95,40.86
12/21/20,3195.05,60.44,3552.3,3694.92,3684.28,3702.9,3636.48,7.47E+08,11.78,0.95,66.42
12/22/20,3199.07,58.82,3555.36,3687.26,3698.08,3698.26,3676.16,5.83E+08,11.79,0.95,22.1
12/23/20,3203.81,59.24,3558.92,3690.01,3693.42,3711.24,3689.28,4.90E+08,11.63,0.95,21.96
12/24/20,3209.93,61.28,3563.21,3703.06,3694.03,3703.82,3689.32,2.07E+08,11.12,0.95,14.5
12/28/20,3215.05,65.83,3568.25,3735.36,3723.03,3740.51,3723.03,4.29E+08,10.73,0.95,17.48
12/29/20,3221.75,63.75,3573.12,3727.04,3750.01,3756.12,3723.31,4.29E+08,10.3,0.95,32.81
12/30/20,3227.77,64.48,3579.22,3732.04,3736.19,3744.63,3730.21,4.12E+08,10.15,0.95,14.42
12/31/20,3234.56,67.82,3585.48,3756.07,3733.27,3760.2,3726.88,5.00E+08,9.45,0.95,33.32
1/4/21,3241.01,54.98,3590.78,3700.65,3764.61,3769.99,3662.71,7.62E+08,10.65,0.95,107.28
1/5/21,3248.12,58.94,3596.25,3726.86,3698.02,3737.83,3695.07,6.04E+08,10.5,0.95,42.76
1/6/21,3255.68,61.87,3601.9,3748.14,3712.2,3783.04,3705.34,8.28E+08,10.5,0.95,77.7
1/7/21,3262.46,68.25,3609.96,3803.79,3764.71,3811.55,3764.71,7.06E+08,10.35,0.95,46.84
1/8/21,3269.2,70.27,3618.64,3824.68,3815.05,3826.69,3783.6,6.50E+08,10.36,0.95,43.09
1/11/21,3275.05,64.95,3629.21,3799.61,3803.14,3817.86,3789.02,6.14E+08,10.66,0.95,28.84
1/12/21,3281.35,65.13,3639.03,3801.19,3801.62,3810.78,3776.51,6.59E+08,10.5,0.95,34.27
1/13/21,3287.27,66.15,3649.83,3809.84,3802.23,3820.96,3791.5,6.05E+08,10.08,0.95,29.46
1/14/21,3293.32,62.87,3659.53,3795.54,3814.98,3823.6,3792.86,6.78E+08,10.19,0.95,30.74
1/15/21,3299.81,57.06,3667.52,3768.25,3788.73,3788.73,3749.62,8.52E+08,10.48,0.95,39.11
1/19/21,3306.17,61.38,3674.63,3798.91,3781.88,3804.53,3780.37,6.83E+08,10.44,0.95,24.16
1/20/21,3312.99,67.46,3681.45,3851.85,3816.22,3859.75,3816.22,6.44E+08,11.09,0.95,43.53
1/21/21,3318.93,67.59,3688.33,3853.07,3857.46,3861.45,3845.05,6.21E+08,11.08,0.95,16.4
1/22/21,3324.84,65,3694.15,3841.47,3844.24,3852.31,3830.41,6.21E+08,10.79,0.95,21.9
1/25/21,3330.37,66.65,3700.34,3855.36,3851.68,3859.23,3797.16,6.75E+08,10.77,0.95,62.07
1/26/21,3335.67,65.28,3705.88,3849.62,3862.96,3870.9,3847.78,5.91E+08,10.78,0.95,23.12
1/27/21,3340.61,47.28,3710.16,3750.77,3836.83,3836.83,3732.48,9.68E+08,13.51,0.95,104.35
1/28/21,3345.32,52.5,3714.2,3787.38,3755.75,3830.5,3755.75,8.47E+08,13.29,0.95,74.75
1/29/21,3349.98,43.27,3715.95,3714.24,3778.05,3778.05,3694.12,1.02E+09,14.61,0.95,83.93
2/1/21,3354.85,50.86,3719.23,3773.86,3731.17,3784.32,3725.62,6.30E+08,15.28,0.95,58.7
2/2/21,3359.61,56.38,3724.41,3826.31,3791.84,3843.09,3791.84,6.47E+08,15.73,0.95,51.25
2/3/21,3364.64,56.76,3729.37,3830.17,3840.27,3847.51,3816.68,6.17E+08,15.66,0.95,30.83
2/4/21,3370.32,60.78,3735.66,3871.74,3836.66,3872.42,3836.66,6.11E+08,15.87,0.95,35.76
2/5/21,3375.75,62.15,3741.84,3886.83,3878.3,3894.56,3874.93,5.37E+08,15.89,0.95,19.63
2/8/21,3381.34,64.69,3747.44,3915.59,3892.59,3915.77,3892.59,5.73E+08,15.97,0.95,23.18
2/9/21,3386.72,63.99,3753.08,3911.23,3910.49,3918.35,3902.64,4.85E+08,15.85,0.95,15.71
2/10/21,3391.87,63.76,3758.51,3909.88,3920.78,3931.5,3884.94,5.59E+08,15.82,0.95,46.56
2/11/21,3397.14,64.43,3764.4,3916.38,3916.4,3925.99,3890.39,5.86E+08,15.82,0.95,35.6
2/12/21,3402.11,66.31,3769.85,3934.83,3911.65,3937.23,3905.78,4.59E+08,15.78,0.95,31.45
2/16/21,3407.21,65.86,3775.12,3932.59,3939.61,3950.43,3923.85,5.94E+08,14.95,0.95,26.58
2/17/21,3412.72,65.58,3780.41,3931.33,3918.5,3933.61,3900.43,5.43E+08,14.89,0.95,33.18
2/18/21,3418.07,61.77,3784.71,3913.97,3915.86,3921.98,3885.03,5.20E+08,14.95,0.95,36.95
2/19/21,3423.27,60.2,3789,3906.71,3921.16,3930.41,3903.07,6.65E+08,14.4,0.95,27.34
2/22/21,3428.41,54.03,3792.49,3876.5,3885.55,3902.92,3874.71,6.92E+08,14.56,0.95,28.21
2/23/21,3433.41,54.83,3796.66,3881.37,3857.07,3895.98,3805.59,7.56E+08,14.39,0.95,90.39
2/24/21,3438.38,61.41,3801.81,3925.43,3873.71,3928.65,3859.6,6.98E+08,14.74,0.95,69.05
2/25/21,3442.88,45.76,3805.12,3829.34,3915.8,3925.02,3814.04,7.13E+08,16.64,0.95,110.98
2/26/21,3447.59,43.5,3808.4,3811.15,3839.66,3861.08,3789.54,9.62E+08,16.67,0.95,71.54
3/1/21,3452.99,55.34,3812.54,3901.82,3842.51,3914.5,3842.51,6.34E+08,17.9,0.95,71.99
3/2/21,3458.08,51.31,3815.92,3870.29,3903.64,3906.41,3868.57,6.33E+08,17.98,0.95,37.84
3/3/21,3462.86,45.59,3817.87,3819.72,3863.99,3874.47,3818.86,6.85E+08,17.96,0.95,55.61
3/4/21,3466.94,40.64,3819.05,3768.47,3818.53,3843.67,3723.34,8.51E+08,18.38,0.95,120.33
3/5/21,3471.53,49.16,3821.99,3841.94,3793.58,3851.69,3730.19,8.29E+08,19.32,0.95,121.5
3/8/21,3475.78,47.12,3824.67,3821.35,3844.39,3881.06,3819.25,7.57E+08,19.35,0.95,61.81
3/9/21,3480.41,52.68,3828.38,3875.44,3851.93,3903.76,3851.93,7.10E+08,19.82,0.95,51.83
3/10/21,3485.13,54.89,3832.3,3898.81,3891.99,3917.35,3885.73,6.70E+08,18.13,0.95,31.62
3/11/21,3489.87,58.5,3836.38,3939.34,3915.54,3960.27,3915.54,6.34E+08,18.16,0.95,44.73
3/12/21,3494.41,58.85,3840.7,3943.34,3924.52,3944.99,3915.21,5.91E+08,16.97,0.95,29.78
3/15/21,3499.1,61.11,3845.44,3968.94,3942.96,3970.08,3923.54,6.00E+08,16.48,0.95,46.54
3/16/21,3503.69,60.25,3849.57,3962.71,3973.59,3981.04,3953.44,6.07E+08,16.07,0.95,27.6
3/17/21,3508.29,61.33,3855.04,3974.12,3949.57,3983.87,3935.74,6.53E+08,16.08,0.95,48.13
3/18/21,3512.46,53.29,3858.81,3915.46,3953.5,3969.62,3910.86,7.00E+08,16.5,0.95,58.76
3/19/21,3516.41,52.99,3862.11,3913.1,3913.14,3930.12,3886.75,2.32E+09,16.47,0.95,43.37
3/22/21,3520.55,56.1,3864.85,3940.59,3916.48,3955.31,3914.16,6.77E+08,16.45,0.95,41.15
3/23/21,3524.13,52.04,3866.57,3910.52,3937.6,3949.13,3901.57,6.67E+08,16.62,0.95,47.56
3/24/21,3527.42,49.31,3868.36,3889.14,3919.93,3942.08,3889.07,6.12E+08,16.7,0.95,53.01
3/25/21,3530.93,51.9,3870.52,3909.52,3879.34,3919.54,3853.5,6.32E+08,16.77,0.95,66.04
3/26/21,3534.85,59.09,3873.82,3974.54,3917.12,3978.19,3917.12,7.20E+08,17.44,0.95,61.07
3/29/21,3539.7,58.59,3877.33,3971.09,3969.31,3981.83,3943.25,6.37E+08,17.44,0.95,38.58
3/30/21,3544.28,56.71,3881.13,3958.55,3963.34,3968.01,3944.35,5.49E+08,17.47,0.95,23.66
3/31/21,3548.81,58.35,3884.61,3972.89,3967.25,3994.41,3966.98,7.91E+08,17.44,0.95,27.43
4/1/21,3553.29,63.27,3887.97,4019.87,3992.78,4020.63,3992.78,5.49E+08,17.74,0.95,27.85
4/5/21,3558.11,68.27,3892.47,4077.91,4034.44,4083.42,4034.44,5.94E+08,17.96,0.95,48.98
4/6/21,3562.9,67.59,3897.12,4073.94,4075.57,4086.23,4068.14,5.72E+08,17.98,0.95,18.09
